"job_id";"sequence_number";"sequence_identifier";"full_name";"sequence_score";"bp_score";"cutoff_head";"cutoff_tail";"identity";"quality";"startpos";"stoppos";"ecolipos";"bps";"gene_bps";"turn";"lca_tax_embl_ebi_ena";"lca_tax_gtdb";"lca_tax_ltp";"lca_tax_rdp";"lca_tax_slv"
"828393";"669";"Otu669";"None";"0.988762";"101";"0";"0";"94.8148";"98";"31188";"41784";"986";"405";"405";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;"
"828393";"670";"Otu670";"None";"0.982832";"99";"0";"0";"97.284";"98";"31188";"41784";"986";"403";"403";"none";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae 1;Bacillus;";"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;"
"828393";"671";"Otu671";"None";"0.96327";"98";"0";"0";"97.7778";"96";"31188";"41784";"986";"405";"405";"none";"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas finlandiensis;";"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;"
"828393";"672";"Otu672";"None";"0.436084";"44";"0";"0";"42.4084";"43";"13880";"28428";"541";"486";"486";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"673";"Otu673";"None";"0.965167";"91";"0";"0";"88.2927";"96";"31188";"41784";"986";"407";"407";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"674";"Otu674";"None";"0.86913";"94";"0";"0";"88.4521";"86";"31188";"41784";"986";"404";"404";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"675";"Otu675";"None";"0.908309";"98";"0";"0";"91.3151";"90";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"676";"Otu676";"None";"0.9965";"101";"0";"0";"99.7512";"99";"31188";"41784";"986";"402";"402";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;";"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;"
"828393";"677";"Otu677";"None";"0.987603";"102";"0";"0";"91.4634";"98";"31188";"41782";"986";"406";"406";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"678";"Otu678";"None";"0.88229";"96";"0";"0";"92.6108";"88";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"679";"Otu679";"None";"0.440388";"28";"0";"0";"38.7524";"44";"3612";"21933";"184";"457";"457";"reversed";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"680";"Otu680";"None";"0.94734";"94";"0";"0";"85.4321";"94";"31188";"41784";"986";"404";"404";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"681";"Otu681";"None";"0.954361";"91";"0";"0";"90.4646";"95";"31188";"41784";"986";"407";"407";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"682";"Otu682";"None";"0.935332";"91";"0";"0";"92.3457";"93";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"683";"Otu683";"None";"0.961436";"89";"0";"0";"85.396";"96";"31188";"41784";"986";"404";"404";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"684";"Otu684";"None";"0.987828";"96";"0";"0";"91.4005";"98";"31188";"41784";"986";"405";"405";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;";"Bacteria;Firmicutes;"
"828393";"685";"Otu685";"None";"0.959318";"93";"0";"0";"86.8293";"95";"31188";"41784";"986";"407";"407";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"686";"Otu686";"None";"0.949976";"95";"0";"0";"88.6139";"94";"31188";"41784";"986";"404";"404";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"687";"Otu687";"None";"0.980981";"95";"0";"0";"90.4412";"98";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"688";"Otu688";"None";"0.96543";"93";"0";"0";"88.0488";"96";"31188";"41784";"986";"409";"409";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"689";"Otu689";"None";"0";"99";"0";"0";"100";"100";"31188";"41784";"986";"404";"404";"none";"Bacteria;";"Unclassified;";"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;"
"828393";"690";"Otu690";"None";"0.85208";"94";"0";"0";"89.2683";"85";"31188";"41784";"986";"407";"407";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"691";"Otu691";"None";"0.928562";"98";"0";"0";"89.781";"92";"31188";"41784";"986";"410";"410";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"692";"Otu692";"None";"0.889782";"94";"0";"0";"89.6296";"88";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"693";"Otu693";"None";"0.993174";"98";"0";"0";"97.037";"99";"31188";"41784";"986";"405";"405";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;";"Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;"
"828393";"694";"Otu694";"None";"0.994706";"95";"0";"0";"90.3704";"99";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"695";"Otu695";"None";"0.977779";"96";"0";"0";"89.4865";"97";"31188";"41784";"986";"405";"405";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Epulopiscium;"
"828393";"696";"Otu696";"None";"0.946807";"97";"0";"0";"90.9091";"94";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"697";"Otu697";"None";"0.894536";"94";"0";"0";"88.67";"89";"31188";"41784";"986";"406";"406";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;uncultured;"
"828393";"698";"Otu698";"None";"0.976415";"98";"0";"0";"90.1235";"97";"31188";"41784";"986";"403";"403";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";";"Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;uncultured;"
"828393";"699";"Otu699";"None";"0.925925";"94";"0";"0";"89.6806";"92";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"700";"Otu700";"None";"0.936265";"85";"0";"0";"85.122";"93";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"701";"Otu701";"None";"0.953048";"96";"0";"0";"90.9091";"95";"31188";"41784";"986";"381";"381";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"702";"Otu702";"None";"0.97625";"95";"0";"0";"89.1626";"97";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"703";"Otu703";"None";"0.936266";"92";"0";"0";"92.629";"93";"31188";"41784";"986";"404";"404";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"704";"Otu704";"None";"0.881693";"98";"0";"0";"89.3827";"88";"31188";"41784";"986";"404";"404";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"705";"Otu705";"None";"0.914725";"96";"0";"0";"94.5679";"91";"31188";"41784";"986";"405";"405";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;""Enterobacteriales"";Enterobacteriaceae;Plesiomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Plesiomonas;"
"828393";"706";"Otu706";"None";"0.826928";"92";"0";"0";"88.9163";"82";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"707";"Otu707";"None";"0.940729";"98";"0";"0";"87.218";"94";"31188";"41784";"986";"398";"398";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"708";"Otu708";"None";"0.990645";"102";"0";"0";"95.0617";"99";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"709";"Otu709";"None";"0.880374";"96";"0";"0";"92.3645";"88";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"710";"Otu710";"None";"0.994468";"100";"0";"0";"98.263";"99";"31188";"41784";"986";"403";"403";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Acidobacteria"";Acidobacteria_Gp6;Gp6;";"Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;"
"828393";"711";"Otu711";"None";"0.895733";"94";"0";"0";"93.6275";"89";"31188";"41784";"986";"406";"406";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;"
"828393";"712";"Otu712";"None";"0.924722";"89";"0";"0";"85.122";"92";"31188";"41784";"986";"409";"409";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"713";"Otu713";"None";"0.99261";"97";"0";"0";"91.133";"99";"31188";"41784";"986";"405";"405";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;"
"828393";"714";"Otu714";"None";"0.904731";"91";"0";"0";"91.8519";"90";"31188";"41784";"986";"403";"403";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;""Enterobacteriales"";Enterobacteriaceae;Plesiomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Plesiomonas;"
"828393";"715";"Otu715";"None";"0.428502";"40";"0";"0";"40.4977";"42";"1106";"10244";"50";"392";"392";"reversed and complemented";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"716";"Otu716";"None";"0.923364";"96";"0";"0";"94.6701";"92";"31188";"41784";"986";"409";"409";"none";"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;";"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;"
"828393";"717";"Otu717";"None";"0.86306";"96";"0";"0";"91.1765";"86";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"718";"Otu718";"None";"0.934434";"90";"0";"0";"92.8571";"93";"31188";"41784";"986";"398";"398";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"719";"Otu719";"None";"0.953744";"92";"0";"0";"86.1386";"95";"31188";"41784";"986";"402";"402";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"720";"Otu720";"None";"0.922167";"89";"0";"0";"89.0244";"92";"31188";"41784";"986";"406";"406";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"721";"Otu721";"None";"0.916403";"91";"0";"0";"91.4634";"91";"31188";"41784";"986";"408";"408";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"722";"Otu722";"None";"0.91135";"83";"0";"0";"82.5776";"91";"31160";"41784";"975";"410";"410";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"723";"Otu723";"None";"0.85505";"92";"0";"0";"87.3479";"85";"31188";"41784";"986";"409";"409";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"724";"Otu724";"None";"0.934182";"91";"0";"0";"93.1204";"93";"31189";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"725";"Otu725";"None";"0.965691";"97";"0";"0";"87.561";"96";"31188";"41784";"986";"409";"409";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"726";"Otu726";"None";"0.966964";"97";"0";"0";"90.3704";"96";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"727";"Otu727";"None";"0.993039";"86";"0";"0";"99.0676";"99";"6427";"23446";"358";"426";"426";"none";"Bacteria;environmental samples;";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pallens;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Prevotellaceae"";Prevotella;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;"
"828393";"728";"Otu728";"None";"0";"99";"0";"0";"100";"100";"31188";"41784";"986";"405";"405";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;";"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;";"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;"
"828393";"729";"Otu729";"None";"0.900392";"94";"0";"0";"90.1478";"90";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"730";"Otu730";"None";"0.354307";"39";"0";"0";"42.0131";"35";"1043";"10236";"28";"395";"395";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"731";"Otu731";"None";"0.994769";"101";"0";"0";"96.0733";"99";"31188";"41784";"986";"382";"382";"none";"Unclassified;";"Unclassified;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;"
"828393";"732";"Otu732";"None";"0.996628";"98";"0";"0";"98.7624";"99";"31188";"41784";"986";"404";"404";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;";"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;"
"828393";"733";"Otu733";"None";"0.983616";"97";"0";"0";"90.8189";"98";"31188";"41784";"986";"402";"402";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"734";"Otu734";"None";"0.937011";"96";"0";"0";"96.0494";"93";"31188";"41784";"986";"405";"405";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;"
"828393";"735";"Otu735";"None";"0.956612";"95";"0";"0";"90.22";"95";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"736";"Otu736";"None";"0.84644";"86";"0";"0";"88.1643";"84";"31158";"41784";"974";"404";"404";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"737";"Otu737";"None";"0.976135";"97";"0";"0";"91.198";"97";"31188";"41784";"986";"409";"409";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cellulosilyticum;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Epulopiscium;"
"828393";"738";"Otu738";"None";"0.997771";"100";"0";"0";"97.2772";"99";"31188";"41784";"986";"403";"403";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Acidobacteria"";Acidobacteria_Gp6;Gp6;";"Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;"
"828393";"739";"Otu739";"None";"0.919628";"93";"0";"0";"90.1478";"91";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"740";"Otu740";"None";"0.943885";"94";"0";"0";"93.154";"94";"31186";"41784";"984";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"741";"Otu741";"None";"0";"103";"0";"0";"100";"100";"31188";"41784";"986";"399";"399";"none";"Unclassified;";"Unclassified;";"Bacteria;Coriobacteriia;Coriobacteriales;Atopobacteriaceae;Atopobium;";"Bacteria;""Actinobacteria"";Actinobacteria;Coriobacteridae;Coriobacteriales;""Coriobacterineae"";Coriobacteriaceae;Atopobium;";"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;"
"828393";"742";"Otu742";"None";"0.920951";"90";"0";"0";"88.2353";"92";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"743";"Otu743";"None";"0.996605";"98";"0";"0";"99.0074";"99";"31188";"41784";"986";"403";"403";"none";"Bacteria;";"Unclassified;";"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;"
"828393";"744";"Otu744";"None";"0.996575";"99";"0";"0";"97.0297";"99";"31188";"41784";"986";"403";"403";"none";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hathewaya;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Hathewaya;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hathewaya;"
"828393";"745";"Otu745";"None";"0.996617";"100";"0";"0";"99.0123";"99";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Sulfuritalea;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;"
"828393";"746";"Otu746";"None";"0.990279";"96";"0";"0";"95.202";"99";"31188";"41784";"986";"392";"392";"none";"Eukaryota;Euglenozoa;Euglenida;Euglenales;Colacium;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"828393";"747";"Otu747";"None";"0.547533";"30";"0";"0";"37.7734";"54";"8187";"26389";"399";"445";"445";"reversed";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"748";"Otu748";"None";"0.901192";"93";"0";"0";"88.3212";"90";"31188";"41784";"986";"409";"409";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"749";"Otu749";"None";"0.988945";"97";"0";"0";"96.2871";"98";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Chlamydiae"";Chlamydiia;Chlamydiales;";"Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;"
"828393";"750";"Otu750";"None";"0.987706";"96";"0";"0";"93.4673";"98";"31188";"41784";"986";"392";"392";"none";"Eukaryota;Euglenozoa;Euglenida;Euglenales;Colacium;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"828393";"751";"Otu751";"None";"0.960047";"94";"0";"0";"95.5774";"96";"31188";"41784";"986";"407";"407";"none";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;"
"828393";"752";"Otu752";"None";"0.98943";"100";"0";"0";"97.7668";"98";"31188";"41784";"986";"403";"403";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azoarcus;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;"
"828393";"753";"Otu753";"None";"0.989565";"98";"0";"0";"95.0372";"98";"31188";"41784";"986";"403";"403";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"754";"Otu754";"None";"0.913336";"93";"0";"0";"87.6513";"91";"31188";"41784";"986";"409";"409";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"755";"Otu755";"None";"0.411109";"34";"0";"0";"43.3915";"41";"3628";"15645";"184";"372";"372";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"756";"Otu756";"None";"0.976825";"96";"0";"0";"91.4216";"97";"31188";"41784";"986";"407";"407";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"757";"Otu757";"None";"0.965187";"97";"0";"0";"92.4205";"96";"31188";"41784";"986";"409";"409";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Planctomycetes"";Planctomycetia;Planctomycetales;Planctomycetaceae;unclassified_Planctomycetaceae;";"Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula;"
"828393";"758";"Otu758";"None";"0.903276";"93";"0";"0";"90.6173";"90";"31188";"41784";"986";"402";"402";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"759";"Otu759";"None";"0.924635";"85";"0";"0";"87.5912";"92";"31188";"41784";"986";"409";"409";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"760";"Otu760";"None";"0.802249";"94";"0";"0";"85.122";"80";"31188";"41784";"986";"407";"407";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"761";"Otu761";"None";"0.985609";"97";"0";"0";"95.8537";"98";"31188";"41784";"986";"408";"408";"none";"Bacteria;environmental samples;";"Unclassified;";"Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Cetobacterium;";"Bacteria;""Fusobacteria"";Fusobacteriia;""Fusobacteriales"";""Fusobacteriaceae"";Cetobacterium;";"Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Cetobacterium;"
"828393";"762";"Otu762";"None";"0.944291";"98";"0";"0";"86.9458";"94";"31188";"41784";"986";"404";"404";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"763";"Otu763";"None";"0.996614";"100";"0";"0";"99.5049";"99";"31188";"41784";"986";"404";"404";"none";"Bacteria;Proteobacteria;Betaproteobacteria;";"Unclassified;";"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;"
"828393";"764";"Otu764";"None";"0.975361";"96";"0";"0";"90.3941";"97";"31188";"41784";"986";"404";"404";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;"
"828393";"765";"Otu765";"None";"0.976141";"94";"0";"0";"83.0882";"97";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"828393";"766";"Otu766";"None";"0.932122";"95";"0";"0";"90.8867";"93";"31188";"41784";"986";"405";"405";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
